customer_id,name,city,county,date,year,month,gallons,is_active,geo_town
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-12-13,2019,2019-12,120,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-11-07,2019,2019-11,75,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-10-17,2019,2019-10,100,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-09-19,2019,2019-09,125,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-08-14,2019,2019-08,50,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-07-27,2019,2019-07,125,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-06-22,2019,2019-06,85,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-06-05,2019,2019-06,70,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-05-26,2019,2019-05,100,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-05-02,2019,2019-05,125,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-02-27,2019,2019-02,110,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2019-01-17,2019,2019-01,90,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-12-21,2018,2018-12,40,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-12-05,2018,2018-12,75,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-11-14,2018,2018-11,50,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-11-01,2018,2018-11,120,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-10-03,2018,2018-10,50,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-09-11,2018,2018-09,50,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-08-23,2018,2018-08,40,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-08-09,2018,2018-08,75,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-07-25,2018,2018-07,50,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-07-11,2018,2018-07,50,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-06-27,2018,2018-06,25,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-06-12,2018,2018-06,75,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-05-23,2018,2018-05,25,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-05-09,2018,2018-05,75,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-04-17,2018,2018-04,50,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-03-26,2018,2018-03,50,True,Burlington
310,WHAT ALES YOU/Manhattan Pizza-17395,Burlington,Chittenden,2018-03-13,2018,2018-03,130,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2026-04-24,2026,2026-04,30,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2025-12-23,2025,2025-12,20,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2025-10-14,2025,2025-10,25,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2025-08-28,2025,2025-08,45,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2025-05-15,2025,2025-05,35,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2025-03-18,2025,2025-03,40,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2024-12-02,2024,2024-12,45,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2024-09-03,2024,2024-09,40,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2024-06-06,2024,2024-06,20,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2024-04-29,2024,2024-04,35,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2024-03-05,2024,2024-03,40,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2023-12-15,2023,2023-12,35,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2023-10-18,2023,2023-10,25,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2023-08-22,2023,2023-08,30,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2023-06-19,2023,2023-06,40,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2023-04-27,2023,2023-04,45,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2023-03-13,2023,2023-03,15,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2023-01-18,2023,2023-01,35,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2022-11-09,2022,2022-11,40,True,Burlington
1134,Willows Bagels,Burlington,Chittenden,2022-09-16,2022,2022-09,45,True,Burlington
606,Cabot Village Store,Cabot,Caledonia,2017-03-30,2017,2017-03,15,True,Cabot
1280,JETS BRUNCH/Headwaters-Cabot,Cabot,Caledonia,2026-07-21,2026,2026-07,50,True,Cabot
1280,JETS BRUNCH/Headwaters-Cabot,Cabot,Caledonia,2026-05-04,2026,2026-05,65,True,Cabot
1280,JETS BRUNCH/Headwaters-Cabot,Cabot,Caledonia,2024-02-21,2024,2024-02,40,True,Cabot
1280,JETS BRUNCH/Headwaters-Cabot,Cabot,Caledonia,2023-12-12,2023,2023-12,30,True,Cabot
1280,JETS BRUNCH/Headwaters-Cabot,Cabot,Caledonia,2023-11-08,2023,2023-11,85,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2026-03-23,2026,2026-03,75,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2024-08-12,2024,2024-08,45,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2020-11-11,2020,2020-11,75,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2019-05-15,2019,2019-05,125,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2018-09-20,2018,2018-09,125,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2018-04-04,2018,2018-04,50,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2017-11-16,2017,2017-11,25,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2017-05-17,2017,2017-05,100,True,Cabot
605,Rhapsody Natural Foods,Cabot,Caledonia,2016-11-16,2016,2016-11,70,True,Cabot
1404,ERICAS-Cambridge,Cambridge,Lamoille,2026-08-03,2026,2026-08,90,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2026-06-25,2026,2026-06,75,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2026-05-27,2026,2026-05,110,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2026-04-15,2026,2026-04,55,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2026-03-23,2026,2026-03,85,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2026-02-24,2026,2026-02,75,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2026-01-22,2026,2026-01,80,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2026-01-02,2026,2026-01,20,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2025-11-24,2025,2025-11,50,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2025-10-28,2025,2025-10,40,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2025-10-08,2025,2025-10,90,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2025-09-04,2025,2025-09,95,True,Cambridge
1404,ERICAS-Cambridge,Cambridge,Lamoille,2025-07-17,2025,2025-07,95,True,Cambridge
1077,Backyard bistro,Charlotte,Chittenden,2026-07-17,2026,2026-07,30,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2026-05-07,2026,2026-05,35,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2026-01-12,2026,2026-01,10,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2025-08-12,2025,2025-08,20,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2025-04-02,2025,2025-04,100,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2024-07-05,2024,2024-07,65,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2024-03-18,2024,2024-03,65,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2023-12-05,2023,2023-12,70,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2023-08-01,2023,2023-08,120,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2023-03-29,2023,2023-03,105,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2022-11-19,2022,2022-11,50,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2022-07-15,2022,2022-07,55,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2022-05-05,2022,2022-05,45,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2022-03-24,2022,2022-03,120,True,Charlotte
1077,Backyard bistro,Charlotte,Chittenden,2021-11-04,2021,2021-11,110,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2026-07-06,2026,2026-07,145,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2025-10-23,2025,2025-10,10,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2025-09-22,2025,2025-09,45,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2023-12-30,2023,2023-12,7,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2023-12-21,2023,2023-12,70,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2023-10-11,2023,2023-10,105,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2023-05-31,2023,2023-05,125,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2023-01-04,2023,2023-01,100,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2022-07-15,2022,2022-07,100,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2022-03-24,2022,2022-03,27,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2021-11-04,2021,2021-11,80,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2020-12-01,2020,2020-12,75,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2020-05-21,2020,2020-05,125,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2019-12-07,2019,2019-12,50,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2019-07-08,2019,2019-07,50,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2018-12-13,2018,2018-12,35,True,Charlotte
703,Philo Ridge Farm,Charlotte,Chittenden,2018-10-04,2018,2018-10,25,True,Charlotte
931,Burger King-Claremont,Claremont,Out-of-State (NH),2026-02-11,2026,2026-02,80,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2025-09-26,2025,2025-09,60,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2025-07-22,2025,2025-07,45,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2025-06-12,2025,2025-06,40,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2025-04-16,2025,2025-04,40,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2025-03-12,2025,2025-03,40,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2025-02-05,2025,2025-02,90,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2025-01-11,2025,2025-01,70,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-12-17,2024,2024-12,60,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-11-25,2024,2024-11,110,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-10-24,2024,2024-10,90,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-09-26,2024,2024-09,130,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-09-12,2024,2024-09,5,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-08-15,2024,2024-08,10,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-08-05,2024,2024-08,50,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-06-28,2024,2024-06,85,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-05-30,2024,2024-05,85,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-04-18,2024,2024-04,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-03-12,2024,2024-03,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-02-15,2024,2024-02,120,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2024-01-09,2024,2024-01,120,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-11-29,2023,2023-11,105,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-10-04,2023,2023-10,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-09-05,2023,2023-09,130,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-07-18,2023,2023-07,80,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-06-21,2023,2023-06,120,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-05-12,2023,2023-05,80,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-04-06,2023,2023-04,90,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-03-08,2023,2023-03,90,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2023-01-30,2023,2023-01,130,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-12-21,2022,2022-12,120,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-11-19,2022,2022-11,15,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-11-08,2022,2022-11,55,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-10-28,2022,2022-10,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-09-19,2022,2022-09,110,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-09-02,2022,2022-09,110,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-07-26,2022,2022-07,85,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-07-06,2022,2022-07,110,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-06-10,2022,2022-06,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-05-11,2022,2022-05,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-04-20,2022,2022-04,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-03-25,2022,2022-03,120,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-02-11,2022,2022-02,115,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2022-01-05,2022,2022-01,80,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-12-13,2021,2021-12,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-11-19,2021,2021-11,80,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-10-21,2021,2021-10,85,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-09-15,2021,2021-09,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-08-11,2021,2021-08,130,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-07-06,2021,2021-07,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-05-31,2021,2021-05,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-04-21,2021,2021-04,50,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-03-21,2021,2021-03,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2021-01-03,2021,2021-01,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-12-02,2020,2020-12,60,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-11-12,2020,2020-11,50,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-10-21,2020,2020-10,115,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-09-29,2020,2020-09,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-09-09,2020,2020-09,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-08-12,2020,2020-08,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-07-17,2020,2020-07,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-06-18,2020,2020-06,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-05-28,2020,2020-05,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-04-24,2020,2020-04,50,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-04-08,2020,2020-04,50,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-03-27,2020,2020-03,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2020-02-21,2020,2020-02,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-12-21,2019,2019-12,50,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-11-27,2019,2019-11,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-10-28,2019,2019-10,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-10-11,2019,2019-10,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-09-06,2019,2019-09,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-08-07,2019,2019-08,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-07-07,2019,2019-07,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-06-09,2019,2019-06,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-05-07,2019,2019-05,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-02-26,2019,2019-02,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2019-01-25,2019,2019-01,150,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-12-07,2018,2018-12,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-10-02,2018,2018-10,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-09-13,2018,2018-09,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-08-07,2018,2018-08,150,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-07-02,2018,2018-07,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-06-04,2018,2018-06,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-05-10,2018,2018-05,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-04-25,2018,2018-04,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-03-20,2018,2018-03,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-02-08,2018,2018-02,50,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2018-01-19,2018,2018-01,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-11-30,2017,2017-11,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-11-02,2017,2017-11,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-09-27,2017,2017-09,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-09-06,2017,2017-09,50,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-08-18,2017,2017-08,75,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-07-26,2017,2017-07,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-06-28,2017,2017-06,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-06-05,2017,2017-06,150,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-05-11,2017,2017-05,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-04-25,2017,2017-04,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-04-11,2017,2017-04,125,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-03-18,2017,2017-03,150,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-02-19,2017,2017-02,115,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-01-28,2017,2017-01,150,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2017-01-04,2017,2017-01,120,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2016-12-10,2016,2016-12,110,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2016-11-19,2016,2016-11,150,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2016-10-22,2016,2016-10,150,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2016-09-24,2016,2016-09,120,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2016-09-03,2016,2016-09,150,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2016-08-06,2016,2016-08,100,True,
931,Burger King-Claremont,Claremont,Out-of-State (NH),2016-07-10,2016,2016-07,115,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2026-02-11,2026,2026-02,31,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2025-09-26,2025,2025-09,30,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2025-06-12,2025,2025-06,79,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2025-04-16,2025,2025-04,44,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2025-03-12,2025,2025-03,34,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2025-02-05,2025,2025-02,165,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2025-01-11,2025,2025-01,88,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-12-17,2024,2024-12,150,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-11-25,2024,2024-11,165,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-10-28,2024,2024-10,136,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-10-24,2024,2024-10,57,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-09-26,2024,2024-09,90,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-08-15,2024,2024-08,90,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-06-28,2024,2024-06,165,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-05-30,2024,2024-05,165,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-04-18,2024,2024-04,114,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-03-12,2024,2024-03,120,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2024-01-09,2024,2024-01,75,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-11-29,2023,2023-11,29,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-10-04,2023,2023-10,48,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-09-05,2023,2023-09,64,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-07-18,2023,2023-07,51,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-06-21,2023,2023-06,111,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-05-12,2023,2023-05,42,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-04-06,2023,2023-04,43,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-03-08,2023,2023-03,46,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2023-01-30,2023,2023-01,49,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2022-12-21,2022,2022-12,57,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2022-11-19,2022,2022-11,8,True,
1192,Hannaford-Claremont,Claremont,Out-of-State (NH),2022-11-08,2022,2022-11,165,True,
1337,Adventure Diner,Colchester,Chittenden,2026-01-22,2026,2026-01,55,True,Colchester
1337,Adventure Diner,Colchester,Chittenden,2025-03-18,2025,2025-03,55,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2026-07-28,2026,2026-07,40,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2026-07-06,2026,2026-07,85,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2026-05-12,2026,2026-05,15,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2026-04-20,2026,2026-04,80,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2026-03-09,2026,2026-03,95,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2026-01-03,2026,2026-01,40,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-11-19,2025,2025-11,45,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-10-21,2025,2025-10,35,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-10-01,2025,2025-10,95,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-07-31,2025,2025-07,40,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-07-03,2025,2025-07,80,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-05-20,2025,2025-05,45,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-04-18,2025,2025-04,50,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-03-20,2025,2025-03,60,True,Colchester
1375,Cafe Mammajuana-Colchester2025,Colchester,Chittenden,2025-02-22,2025,2025-02,55,True,Colchester
1139,Cloud 9 catering- Sarah-COOK-Food Truck,Colchester,Chittenden,2026-05-28,2026,2026-05,50,True,Colchester
1139,Cloud 9 catering- Sarah-COOK-Food Truck,Colchester,Chittenden,2024-10-23,2024,2024-10,45,True,Colchester
1139,Cloud 9 catering- Sarah-COOK-Food Truck,Colchester,Chittenden,2024-03-12,2024,2024-03,45,True,Colchester
1139,Cloud 9 catering- Sarah-COOK-Food Truck,Colchester,Chittenden,2023-09-18,2023,2023-09,45,True,Colchester
1139,Cloud 9 catering- Sarah-COOK-Food Truck,Colchester,Chittenden,2023-06-14,2023,2023-06,50,True,Colchester
1139,Cloud 9 catering- Sarah-COOK-Food Truck,Colchester,Chittenden,2022-12-08,2022,2022-12,40,True,Colchester
1139,Cloud 9 catering- Sarah-COOK-Food Truck,Colchester,Chittenden,2022-07-25,2022,2022-07,60,True,Colchester
446,McGillicuddy's On The Green,Colchester,Chittenden,2026-08-11,2026,2026-08,70,True,Colchester
446,McGillicuddy's On The Green,Colchester,Chittenden,2026-07-24,2026,2026-07,50,True,Colchester
446,McGillicuddy's On The Green,Colchester,Chittenden,2026-07-06,2026,2026-07,130,True,Colchester
